frame,L_Elbow,R_Elbow,L_Knee,R_Knee,L_Shoulder,R_Shoulder,L_Hip,R_Hip
66,171.36,15.75,42.12,5.23,174.57,178.87,8.84,18.95,99.07,86.02
67,148.0,1.88,42.13,5.44,174.55,178.82,9.39,19.52,98.9,86.14
68,143.86,15.73,42.03,5.52,174.62,179.09,9.78,19.93,98.99,86.08
69,144.04,14.92,41.79,5.39,174.71,179.33,10.11,19.96,99.28,85.83
70,146.84,13.57,41.24,5.04,174.95,179.21,10.35,19.87,99.38,85.77
71,154.1,10.4,40.83,4.76,175.16,179.7,10.77,19.94,99.5,85.76
72,160.0,1.34,40.04,4.8,175.32,179.92,11.08,19.94,99.65,85.78
73,160.22,5.52,39.88,4.99,175.44,179.68,11.3,20.15,99.77,85.83
74,158.58,5.77,39.55,5.4,175.4,179.56,11.75,20.38,99.78,85.95
75,155.75,4.07,39.45,5.43,175.46,179.51,12.35,20.29,99.8,86.05
76,154.41,3.76,39.72,5.25,175.59,179.47,12.92,20.1,99.87,86.11
77,154.16,3.9,39.89,5.1,175.82,179.52,13.62,19.95,100.01,86.06
78,152.65,4.06,40.3,5.15,176.04,179.96,13.86,19.77,100.23,85.8
79,151.67,5.15,40.63,5.16,176.25,179.67,14.01,19.26,100.38,85.63
80,149.68,5.84,40.86,5.05,176.47,179.31,14.13,18.62,100.57,85.41
81,149.24,7.08,40.91,4.95,176.53,179.16,14.23,18.38,100.92,85.03
82,150.04,8.17,40.86,4.91,176.57,179.19,14.25,18.2,101.11,84.86
83,151.72,8.45,40.83,4.88,176.61,179.19,14.19,18.16,101.04,84.97
84,152.17,8.72,40.79,4.86,176.71,179.25,14.17,18.13,101.09,84.99
85,151.55,9.09,40.8,4.82,176.77,179.25,14.15,18.14,101.11,85.01
86,146.26,9.48,40.82,4.82,176.8,179.25,14.08,18.13,101.04,85.07
87,146.69,10.07,40.81,4.8,176.82,179.22,13.98,18.12,101.01,85.1
88,147.64,10.81,40.78,4.76,176.86,179.02,13.83,18.09,101.04,84.96
89,151.12,9.7,40.72,4.74,176.88,178.94,13.52,18.1,101.11,84.86
90,154.38,8.74,40.58,4.75,176.89,178.74,13.26,18.17,100.99,84.92
91,156.23,8.59,40.45,4.76,176.93,178.59,13.03,18.21,100.95,84.93
92,157.5,8.82,40.33,4.74,177.05,178.57,12.79,18.2,101.04,84.83
93,158.25,6.54,40.19,4.7,177.1,178.92,12.65,18.2,101.12,84.84
94,158.27,3.2,40.04,4.62,177.11,179.3,12.55,18.18,101.27,84.66
95,156.5,3.4,40.04,4.43,177.04,179.68,12.38,18.21,101.39,84.51
96,156.31,3.07,40.07,4.22,177.09,179.84,12.17,18.18,101.36,84.4
97,156.32,2.98,40.21,4.02,177.05,179.9,11.88,18.14,101.29,84.35
98,156.54,3.12,40.22,3.88,176.93,179.79,11.66,18.18,101.17,84.41
99,157.22,3.37,40.17,3.81,176.82,179.59,11.52,18.21,101.1,84.47
100,158.01,2.9,40.02,3.76,176.72,179.39,11.42,18.25,101.0,84.51
101,159.4,2.62,39.86,3.76,176.67,179.35,11.38,18.32,100.94,84.54
102,160.39,1.83,39.7,3.76,176.54,179.27,11.38,18.36,100.86,84.57
103,161.12,2.69,39.6,3.77,176.49,179.2,11.37,18.44,100.84,84.58
104,161.87,4.63,39.55,3.78,176.38,179.27,11.35,18.48,100.79,84.58
105,162.12,6.63,39.55,3.76,176.34,179.16,11.35,18.51,100.82,84.57
106,162.18,7.5,39.57,3.75,176.36,179.09,11.34,18.52,100.87,84.5
107,162.23,7.57,39.6,3.78,176.27,179.01,11.3,18.56,100.93,84.45
108,162.62,6.69,39.56,3.81,176.27,178.91,11.31,18.58,100.96,84.49
109,162.14,7.33,39.61,3.81,176.25,178.92,11.33,18.57,100.98,84.47
110,162.92,4.27,39.68,3.71,176.3,178.78,11.08,18.53,100.97,84.58
111,171.24,1.2,39.96,3.53,176.26,178.71,10.4,18.53,100.7,84.88
112,163.1,22.72,39.91,3.24,176.21,178.66,9.56,18.18,100.68,84.93
113,137.77,50.02,39.55,2.37,176.18,178.52,9.28,17.53,100.63,85.07
114,118.74,62.48,39.25,1.57,176.13,178.49,8.71,17.13,100.67,85.03
115,114.41,70.01,39.04,0.52,176.18,178.47,8.33,16.47,100.81,84.92
116,107.92,72.76,38.7,0.61,176.38,178.34,7.93,15.8,101.01,84.82
117,99.55,72.16,37.94,1.6,176.39,178.51,7.58,14.95,101.06,84.59
118,93.6,71.76,37.6,1.82,176.39,178.65,7.53,14.51,101.14,84.4
119,89.16,70.29,37.17,1.86,176.44,178.84,7.52,13.94,101.38,83.99
120,85.89,68.04,36.65,1.45,176.29,179.06,7.43,13.79,101.49,83.68
121,82.74,64.69,36.3,0.17,176.18,179.64,7.59,13.8,101.42,83.52
122,79.22,63.41,36.82,1.05,176.0,179.82,7.67,13.79,101.44,83.32
123,76.64,62.46,37.98,1.46,175.84,179.34,7.65,13.74,101.41,83.13
124,74.28,61.91,39.58,1.73,175.76,179.31,7.6,13.7,101.36,83.11
125,73.86,62.53,40.61,1.54,175.57,178.63,7.56,13.67,100.95,83.22
126,72.0,62.48,41.54,1.23,175.47,177.93,7.82,13.72,100.38,83.47
127,69.93,61.74,42.69,1.5,175.39,177.5,7.94,13.75,100.23,83.43
128,68.69,61.41,42.77,1.34,175.33,177.42,8.62,13.73,100.28,83.29
129,67.6,60.98,42.73,1.47,175.31,177.24,9.19,13.66,100.46,82.99
130,66.82,60.03,42.65,2.14,175.27,177.07,9.35,13.53,100.59,82.8
131,65.78,59.52,42.66,2.58,175.3,177.14,9.51,13.41,100.77,82.63
132,65.37,58.87,42.3,3.85,175.28,177.52,9.58,13.35,101.02,82.45
